"","SR","WT","NDVI","DA","LandUse","Year"
"1519",5.16106666666667,9499.14696681175,0.38258,101,"Ranching and wildlife","2012"
"1520",4.861,9352.8723484014,0.35556,100,"Ranching and wildlife","2012"
"1521",5.889,6896.54508150012,0.36276,0,"Ranching and wildlife","2012"
"1522",7.27126666666667,4964.89902544473,0.36872,10,"Ranching and wildlife","2012"
"1523",6.78326666666667,2295.16902827901,0.35662,0,"Ranching and wildlife","2012"
"1524",4.23433333333333,337.624943368077,0.33076,514,"Ranching and wildlife","2012"
"1525",5.62226666666667,2845.78487103136,0.3105,204,"Pastoralist","2012"
"1526",2.89106666666667,2664.09097217826,0.30692,397,"Pastoralist","2012"
"1527",4.1126,946.436815158599,0.29026,183,"Pastoralist","2012"
"1528",4.16106666666667,2358.11869472777,0.31878,421,"Pastoralist","2012"
"1529",7.20173333333333,7209.40952650871,0.43258,0,"Pastoralist","2012"
"1530",2.57893333333333,4089.4232044331,0.36426,543,"Pastoralist","2012"
"1531",4.37066666666667,3109.42538553066,0.33826,168,"Pastoralist","2012"
"1533",6.36933333333333,7582.2896107362,0.3839,0,"Ranching and wildlife","2012"
"1534",7.327,5469.57775611978,0.3765,0,"Ranching and wildlife","2012"
"1535",7.38226666666667,2749.81285758758,0.36868,0,"Ranching and wildlife","2012"
"1536",7.25046666666667,98.1214863564046,0.38892,0,"Ranching and wildlife","2012"
"1537",9.2588,2.47137960138878,0.36824,0,"Ranching and wildlife","2012"
"1538",7.84766666666667,3306.89296061304,0.33048,0,"Ranching and wildlife","2012"
"1540",6.10893333333333,1931.96545517749,0.3247,51,"Pastoralist","2012"
"1541",3.03453333333333,1580.8258085899,0.3092,375,"Pastoralist","2012"
"1542",3.18286666666667,6355.63936889956,0.27084,256,"Pastoralist","2012"
"1543",3.9588,9317.18588809467,0.33032,259,"Pastoralist","2012"
"1544",5.43913333333333,11716.9263097605,0.40792,100,"Pastoralist","2012"
"1545",6.71626666666667,6770.72912468385,0.50486,267,"Pastoralist","2012"
"1546",8.139,2078.96471252584,0.55842,121,"Pastoralist","2012"
"1547",8.6256,2466.08545217606,0.58154,33,"Pastoralist","2012"
"1548",7.32393333333333,7249.34474259544,0.45374,0,"Pastoralist","2012"
"1549",5.20953333333333,11630.6343163359,0.33034,0,"Pastoralist","2012"
"1550",3.5534,3745.38678273765,0.36196,372,"Pastoralist","2012"
"1551",6.64533333333333,2141.3530311559,0.3708,176,"Pastoralist","2012"
"1553",8.3328,4802.93841411171,0.3746,0,"Ranching and wildlife","2012"
"1556",7.9668,2645.89249778591,0.38332,13,"Ranching and wildlife","2012"
"1557",7.36773333333333,2069.53833619613,0.4014,0,"Ranching and wildlife","2012"
"1558",8.75026666666667,5072.91395091011,0.34514,0,"Ranching and wildlife","2012"
"1559",7.2616,365.01693512462,0.32844,11,"Ranching and wildlife","2012"
"1563",4.06426666666667,10994.54107816,0.30104,147,"Pastoralist","2012"
"1564",4.4674,12902.0737921816,0.34876,132,"Pastoralist","2012"
"1565",5.8222,8565.13783217734,0.47138,219,"Pastoralist","2012"
"1566",8.06953333333333,3783.8633828567,0.71046,10,"Pastoralist","2012"
"1567",8.91606666666667,472.360725882912,0.56156,0,"Pastoralist","2012"
"1568",7.74873333333333,5276.97271319493,0.46374,0,"Pastoralist","2012"
"1569",5.44306666666667,10168.6784226372,0.33048,0,"Pastoralist","2012"
"1570",3.5862,2489.19798355444,0.39096,433,"Pastoralist","2012"
"1571",2.54733333333333,136.316052657387,0.36862,565,"Pastoralist","2012"
"1572",5.79546666666667,1142.53752099399,0.33684,150,"Pastoralist","2012"
"1574",2.8124,1969.61667030564,0.34424,658,"Pastoralist","2012"
"1575",7.69393333333333,3265.51576729861,0.3441,0,"Ranching and wildlife","2012"
"1576",6.315,2048.15834692868,0.3544,15,"Pastoralist","2012"
"1578",8.217,518.938019875488,0.37106,0,"Ranching and wildlife","2012"
"1579",7.40953333333333,2432.36997769759,0.37012,0,"Ranching and wildlife","2012"
"1580",6.64273333333333,1923.2180269893,0.3462,197,"Ranching and wildlife","2012"
"1581",6.63646666666667,3904.63539158338,0.34398,0,"Ranching and wildlife","2012"
"1583",3.3524,6434.37912687613,0.31774,348,"Pastoralist","2012"
"1584",3.41686666666667,8823.51601646625,0.33684,328,"Pastoralist","2012"
"1585",3.90033333333333,10438.6825166826,0.34632,243,"Pastoralist","2012"
"1586",7.85926666666667,5547.35345899049,0.72362,0,"Pastoralist","2012"
"1587",8.06566666666667,655.903941731157,0.74234,0,"Pastoralist","2012"
"1588",7.7542,4235.66288318767,0.66982,125,"Pastoralist","2012"
"1589",6.98206666666667,9127.34386324379,0.44468,0,"Pastoralist","2012"
"1590",2.82186666666667,2364.54198518111,0.38274,554,"Pastoralist","2012"
"1591",4.51726666666667,470.645216657065,0.35388,258,"Pastoralist","2012"
"1592",3.69986666666667,1384.48728770713,0.33296,429,"Pastoralist","2012"
"1595",6.47013333333333,4551.94601605437,0.36996,1,"Ranching","2012"
"1597",6.1,2281.91520606236,0.36086,0,"Ranching and wildlife","2012"
"1598",7.1202,4694.42417242289,0.36788,0,"Ranching and wildlife","2012"
"1599",6.8314,1200.52455168949,0.37658,0,"Ranching and wildlife","2012"
"1600",7.95073333333333,1558.61719385437,0.35144,253,"Ranching and wildlife","2012"
"1601",9.03473333333333,1423.41132253881,0.34564,0,"Ranching and wildlife","2012"
"1602",7.20153333333333,2065.99885329208,0.35786,0,"Ranching and wildlife","2012"
"1603",8.81486666666667,1760.6216609248,0.39716,0,"Wildlife only","2012"
"1605",3.2644,11195.8689456431,0.32052,257,"Pastoralist","2012"
"1606",5.27606666666667,6588.73089121639,0.37514,143,"Pastoralist","2012"
"1607",8.369,1697.30605915473,0.7159,0,"Pastoralist","2012"
"1608",5.8228,3194.23611292936,0.69166,597,"Pastoralist","2012"
"1609",7.92153333333333,7774.0654997181,0.5268,0,"Pastoralist","2012"
"1613",1.9228,528.939674337609,0.32828,974,"Pastoralist","2012"
"1615",7.6034,1016.27679553155,0.4004,3,"Ranching","2012"
"1617",6.89586666666667,4832.86385947684,0.37672,0,"Ranching and wildlife","2012"
"1619",8.71273333333333,865.652069114166,0.38116,0,"Ranching and wildlife","2012"
"1620",9.02433333333333,1886.7031614315,0.3673,0,"Ranching and wildlife","2012"
"1621",8.66693333333333,772.008303729173,0.36962,0,"Ranching and wildlife","2012"
"1622",9.23853333333333,2291.15017713885,0.40032,0,"Ranching and wildlife","2012"
"1623",8.42173333333333,1753.96523624904,0.46198,0,"Wildlife only","2012"
"1624",6.03306666666667,6611.22340364989,0.36204,21,"Ranching and wildlife","2012"
"1625",4.2736,11578.2958404998,0.3609,403,"Ranching and wildlife","2012"
"1631",4.90733333333333,1705.86061674336,0.3763,208,"Ranching","2012"
"1635",6.33753333333333,3808.09158624962,0.35368,16,"Pastoralist","2012"
"1636",7.3948,132.062974568065,0.39948,0,"Ranching and wildlife","2012"
"1637",8.48906666666667,1623.8274883231,0.39132,0,"Ranching","2012"
"1639",8.06186666666667,1698.86224458391,0.39752,125,"Ranching and wildlife","2012"
"1642",6.94973333333333,5982.78679606713,0.42022,0,"Ranching and wildlife","2012"
"1643",6.78593333333333,8695.56565518312,0.45104,8,"Ranching and wildlife","2012"
"1644",6.04766666666667,8589.47851515843,0.3931,165,"Ranching and wildlife","2012"
"1645",6.65433333333333,8287.75422096037,0.40522,5,"Ranching and wildlife","2012"
"1646",5.535,3476.75148130248,0.43098,326,"Ranching and wildlife","2012"
"1647",8.2824,1251.87667067084,0.43636,0,"Ranching and wildlife","2012"
"1648",7.32733333333333,6232.34611233723,0.43112,0,"Ranching and wildlife","2012"
"1649",5.10233333333333,2120.89387263244,0.42844,272,"Ranching","2012"
"1650",7.57153333333333,1737.09692663077,0.40028,0,"Ranching","2012"
"1654",4.1844,375.311258941321,0.34048,365,"Pastoralist","2012"
"1656",8.0144,2326.54718991317,0.38418,0,"Ranching and wildlife","2012"
"1657",7.31533333333333,247.680950244907,0.38656,0,"Ranching and wildlife","2012"
"1658",7.37713333333333,2440.55737653963,0.38312,0,"Ranching and wildlife","2012"
"1659",6.76153333333333,1553.03658884077,0.42076,103,"Ranching","2012"
"1660",1.97933333333333,1991.81164643677,0.34872,677,"Pastoralist","2012"
"1662",9.1976,4203.12953075113,0.54272,0,"Ranching and wildlife","2012"
"1663",7.2878,4003.81127785083,0.41158,44,"Ranching and wildlife","2012"
"1669",6.21726666666667,3800.5550227986,0.3955,299,"Ranching and wildlife","2012"
"1670",7.2106,206.342752554708,0.4122,0,"Ranching and wildlife","2012"
"1672",7.23006666666667,4027.67064265034,0.38978,0,"Pastoralist","2012"
"1673",5.44033333333333,6714.87541512124,0.36278,117,"Pastoralist","2012"
"1678",7.65333333333333,673.096492582818,0.37866,0,"Pastoralist","2012"
"1680",8.60226666666667,2908.27303829903,0.52182,0,"Ranching and wildlife","2012"
"1681",9.18353333333333,2567.79184612245,0.48348,30,"Ranching and wildlife","2012"
"1683",6.7592,2397.91222371203,0.44214,269,"Ranching and wildlife","2012"
"1684",7.87086666666667,3879.71761817952,0.40792,0,"Ranching and wildlife","2012"
"1685",6.86153333333333,277.016624037504,0.3935,120,"Ranching and wildlife","2012"
"1686",8.1224,1312.92064487033,0.38308,0,"Ranching and wildlife","2012"
"1687",7.05986666666667,5935.04004142587,0.38944,0,"Ranching and wildlife","2012"
"1692",7.2312,4693.04691444407,0.3752,0,"Pastoralist","2012"
"1696",7.35953333333333,8366.27391956732,0.38664,64,"Ranching and wildlife","2012"
"1697",6.7658,10461.8562452308,0.38294,0,"Ranching and wildlife","2012"
"1698",8.11553333333333,5788.19322271713,0.39244,156,"Ranching and wildlife","2012"
"1699",7.6764,794.523018397555,0.4211,11,"Ranching and wildlife","2012"
"1702",7.84613333333333,2100.15900887389,0.40192,0,"Ranching","2012"
"1707",8.846,5991.45311524601,0.40782,0,"Ranching and wildlife","2012"
"1708",9.20666666666667,1490.87315310863,0.42422,0,"Ranching and wildlife","2012"
"1709",7.79653333333333,3199.45732853967,0.40312,8,"Ranching and wildlife","2012"
"1715",9.3368,2353.63054469376,0.41664,39,"Ranching and wildlife","2012"
"1724",8.62786666666667,3412.54169134797,0.38192,9,"Wildlife only","2012"
"1725",9.48753333333333,844.183255162499,0.368,82,"Wildlife only","2012"
"1727",8.0884,2369.81123194899,0.35444,9,"Wildlife only","2012"
"1729",4.56286666666667,1910.31420553157,0.25268,307,"Pastoralist","2015"
"1730",4.885,5643.95024340595,0.2677,274,"Pastoralist","2015"
"1731",7.3008,6396.6941220903,0.43818,263,"Pastoralist","2015"
"1732",9.19313333333333,2246.32444798916,0.4383,77,"Pastoralist","2015"
"1733",8.38993333333333,4065.81983550371,0.39602,216,"Ranching and wildlife","2015"
"1736",3.05146666666667,2961.86714043769,0.22634,394,"Pastoralist","2015"
"1737",7.72566666666667,4932.11991089598,0.23902,238,"Pastoralist","2015"
"1738",3.89926666666667,4643.02230795503,0.28024,975,"Pastoralist","2015"
"1739",6.73986666666667,8648.30609747132,0.45841,315,"Pastoralist","2015"
"1740",7.99353333333333,6757.81982227565,0.43887,141,"Pastoralist","2015"
"1741",9.23793333333333,3027.32275307541,0.40345,42,"Pastoralist","2015"
"1742",10.2616666666667,4629.54736345835,0.37896,0,"Ranching and wildlife","2015"
"1743",9.8034,917.085947327378,0.31888,0,"Wildlife only","2015"
"1745",4.13793333333333,6573.6170531956,0.2273,495,"Pastoralist","2015"
"1746",7.00986666666667,9343.68887355516,0.2307,0,"Pastoralist","2015"
"1747",5.81193333333333,4781.6455761532,0.28614,619,"Pastoralist","2015"
"1748",8.80533333333333,2739.70323203253,0.31282,4,"Pastoralist","2015"
"1751",7.8748,8861.73465144797,0.40138,14,"Pastoralist","2015"
"1753",7.34026666666667,4031.85433795826,0.3511,106,"Ranching and wildlife","2015"
"1754",8.3354,66.9505735740588,0.31017,0,"Wildlife only","2015"
"1759",5.28693333333333,6429.66300281072,0.29492,262,"Pastoralist","2015"
"1760",5.615,3005.22758989121,0.3564,432,"Pastoralist","2015"
"1761",9.58833333333333,4080.69336721052,0.45274,0,"Wildlife only","2015"
"1762",9.8358,2307.26362292303,0.4726,0,"Wildlife only","2015"
"1763",9.43566666666667,3822.3239692406,0.44876,0,"Wildlife only","2015"
"1764",3.5218,7777.75458748739,0.34496,757,"Pastoralist","2015"
"1765",4.30246666666667,3566.13023960522,0.3223,522,"Pastoralist","2015"
"1766",8.255,2374.63496518487,0.35008,49,"Pastoralist","2015"
"1767",7.11993333333333,1121.97108218852,0.27628,34,"Pastoralist","2015"
"1768",4.62753333333333,5178.87405238096,0.2336,156,"Pastoralist","2015"
"1770",3.53886666666667,879.509800487513,0.28386,447,"Ranching and wildlife","2015"
"1771",8.1502,5280.77220610698,0.2953,355,"Ranching and wildlife","2015"
"1772",4.87953333333333,2499.52813527406,0.28656,321,"Ranching and wildlife","2015"
"1774",9.9514,658.969441950384,0.46528,8,"Wildlife only","2015"
"1775",10.1547333333333,219.043845222025,0.50784,0,"Wildlife only","2015"
"1776",9.96813333333333,1234.47931975078,0.4765,0,"Wildlife only","2015"
"1778",7.9032,6412.39345860097,0.36532,10,"Pastoralist","2015"
"1779",3.10726666666667,1425.20378122346,0.31032,697,"Pastoralist","2015"
"1780",2.72606666666667,2289.20909965291,0.29214,800,"Pastoralist","2015"
"1781",3.2852,3794.13272547388,0.25966,766,"Pastoralist","2015"
"1783",4.24913333333333,1794.23571170747,0.27954,458,"Ranching and wildlife","2015"
"1784",7.64713333333333,4947.24685601764,0.31298,0,"Ranching and wildlife","2015"
"1785",7.6356,5015.01167034914,0.28412,55,"Ranching and wildlife","2015"
"1786",7.45466666666667,2238.56753248383,0.25304,84,"Ranching and wildlife","2015"
"1787",9.08166666666667,1845.25790545094,0.46364,135,"Wildlife only","2015"
"1788",9.62106666666667,2234.23971806519,0.41934,0,"Wildlife only","2015"
"1789",9.13873333333333,1870.7596997517,0.37248,0,"Wildlife only","2015"
"1791",4.40426666666667,5027.41818335911,0.29078,385,"Pastoralist","2015"
"1792",3.93793333333333,770.07568096353,0.30718,520,"Pastoralist","2015"
"1793",3.17133333333333,4141.53139490999,0.31744,904,"Pastoralist","2015"
"1795",7.98993333333333,6150.88021276422,0.29158,163,"Ranching and wildlife","2015"
"1796",6.6918,5739.98158631179,0.2785,0,"Ranching and wildlife","2015"
"1797",6.75173333333333,8687.20367964585,0.28376,239,"Ranching and wildlife","2015"
"1798",7.70946666666667,5380.0090248381,0.28468,20,"Ranching and wildlife","2015"
"1799",7.83793333333333,1087.40033691033,0.23914,28,"Ranching and wildlife","2015"
"1800",6.1586,2062.54442088032,0.48476,760,"Wildlife only","2015"
"1801",9.0876,1728.4843285423,0.49338,186,"Wildlife only","2015"
"1803",4.3568,1228.05646157119,0.2961,610,"Pastoralist","2015"
"1804",5.52046666666667,585.710457585595,0.29338,248,"Pastoralist","2015"
"1805",3.32946666666667,571.421914313613,0.26286,938,"Pastoralist","2015"
"1807",4.47586666666667,9499.14696681175,0.3039,549,"Ranching and wildlife","2015"
"1808",6.12886666666667,9352.8723484014,0.28622,45,"Ranching and wildlife","2015"
"1809",6.48333333333333,6896.54508150012,0.27072,0,"Ranching and wildlife","2015"
"1810",5.2856,4964.89902544473,0.26812,240,"Ranching and wildlife","2015"
"1811",6.20066666666667,2295.16902827901,0.25528,108,"Ranching and wildlife","2015"
"1812",6.6708,337.624943368077,0.23192,243,"Ranching and wildlife","2015"
"1813",5.92533333333333,2845.78487103136,0.2167,75,"Pastoralist","2015"
"1814",4.43373333333333,2664.09097217826,0.21592,254,"Pastoralist","2015"
"1815",5.67466666666667,946.436815158599,0.21016,116,"Pastoralist","2015"
"1816",5.3418,2358.11869472777,0.21486,166,"Pastoralist","2015"
"1817",6.0468,7209.40952650871,0.2711,139,"Pastoralist","2015"
"1818",5.5258,4089.4232044331,0.26802,138,"Pastoralist","2015"
"1819",6.15646666666667,3109.42538553066,0.25254,61,"Pastoralist","2015"
"1821",6.52906666666667,7582.2896107362,0.30416,0,"Ranching and wildlife","2015"
"1822",7.60606666666667,5469.57775611978,0.30032,0,"Ranching and wildlife","2015"
"1823",6.027,2749.81285758758,0.27798,154,"Ranching and wildlife","2015"
"1824",8.75166666666667,98.1214863564046,0.27538,0,"Ranching and wildlife","2015"
"1825",5.9326,2.47137960138878,0.27222,296,"Ranching and wildlife","2015"
"1826",6.95333333333333,3306.89296061304,0.23184,0,"Ranching and wildlife","2015"
"1828",6.51786666666667,1931.96545517749,0.21434,58,"Pastoralist","2015"
"1829",6.4112,1580.8258085899,0.21666,164,"Pastoralist","2015"
"1830",2.55573333333333,6355.63936889956,0.20908,733,"Pastoralist","2015"
"1831",5.906,9317.18588809467,0.24312,45,"Pastoralist","2015"
"1832",6.01413333333333,11716.9263097605,0.28968,35,"Pastoralist","2015"
"1833",6.21606666666667,6770.72912468385,0.31808,191,"Pastoralist","2015"
"1834",8.76053333333333,2078.96471252584,0.35454,19,"Pastoralist","2015"
"1835",9.6214,2466.08545217606,0.41306,0,"Pastoralist","2015"
"1836",6.7802,7249.34474259544,0.2637,15,"Pastoralist","2015"
"1837",4.3988,11630.6343163359,0.21086,184,"Pastoralist","2015"
"1838",5.4144,3745.38678273765,0.28144,212,"Pastoralist","2015"
"1839",4.04853333333333,2141.3530311559,0.25812,442,"Pastoralist","2015"
"1841",7.66066666666667,4802.93841411171,0.3057,0,"Ranching and wildlife","2015"
"1844",6.0724,2645.89249778591,0.2984,197,"Ranching and wildlife","2015"
"1845",8.9356,2069.53833619613,0.30012,84,"Ranching and wildlife","2015"
"1846",6.45526666666667,5072.91395091011,0.23946,103,"Ranching and wildlife","2015"
"1847",7.45966666666667,365.01693512462,0.21656,176,"Ranching and wildlife","2015"
"1851",4.57886666666667,10994.54107816,0.22658,170,"Pastoralist","2015"
"1852",5.34586666666667,12902.0737921816,0.24828,151,"Pastoralist","2015"
"1853",4.37266666666667,8565.13783217734,0.28472,375,"Pastoralist","2015"
"1854",9.4156,3783.8633828567,0.46122,38,"Pastoralist","2015"
"1855",8.69093333333333,472.360725882912,0.40288,142,"Pastoralist","2015"
"1856",6.9558,5276.97271319493,0.28546,69,"Pastoralist","2015"
"1857",4.06453333333333,10168.6784226372,0.23202,306,"Pastoralist","2015"
"1858",6.63,2489.19798355444,0.2705,52,"Pastoralist","2015"
"1859",6.7418,136.316052657387,0.25276,54,"Pastoralist","2015"
"1860",2.78946666666667,1142.53752099399,0.25264,818,"Pastoralist","2015"
"1862",1.53693333333333,1969.61667030564,0.23676,1014,"Pastoralist","2015"
"1863",3.07126666666667,3265.51576729861,0.2545,709,"Ranching and wildlife","2015"
"1864",5.5948,2048.15834692868,0.26962,227,"Pastoralist","2015"
"1866",8.09193333333333,518.938019875488,0.2608,35,"Ranching and wildlife","2015"
"1867",8.1688,2432.36997769759,0.25124,70,"Ranching and wildlife","2015"
"1868",10.8600666666667,1923.2180269893,0.2431,0,"Ranching and wildlife","2015"
"1869",10.1561333333333,3904.63539158338,0.23718,67,"Ranching and wildlife","2015"
"1871",2.19806666666667,6434.37912687613,0.2367,928,"Pastoralist","2015"
"1872",5.647,8823.51601646625,0.23354,198,"Pastoralist","2015"
"1873",4.44886666666667,10438.6825166826,0.2319,208,"Pastoralist","2015"
"1874",9.1388,5547.35345899049,0.51782,64,"Pastoralist","2015"
"1875",8.6856,655.903941731157,0.58456,282,"Pastoralist","2015"
"1876",8.23406666666667,4235.66288318767,0.47144,227,"Pastoralist","2015"
"1877",5.39013333333333,9127.34386324379,0.30856,254,"Pastoralist","2015"
"1878",2.705,2364.54198518111,0.281,701,"Pastoralist","2015"
"1879",7.4854,470.645216657065,0.2898,34,"Pastoralist","2015"
"1880",5.69566666666667,1384.48728770713,0.28084,200,"Pastoralist","2015"
"1883",4.69653333333333,4551.94601605437,0.28972,397,"Ranching","2015"
"1885",7.48173333333333,2281.91520606236,0.288,0,"Ranching and wildlife","2015"
"1886",6.54073333333333,4694.42417242289,0.2565,86,"Ranching and wildlife","2015"
"1887",9.60766666666667,1200.52455168949,0.25888,0,"Ranching and wildlife","2015"
"1888",8.74306666666667,1558.61719385437,0.25068,0,"Ranching and wildlife","2015"
"1889",10.6527333333333,1423.41132253881,0.24486,0,"Ranching and wildlife","2015"
"1890",8.74213333333333,2065.99885329208,0.28502,283,"Ranching and wildlife","2015"
"1891",7.3212,1760.6216609248,0.30574,182,"Wildlife only","2015"
"1893",5.438,11195.8689456431,0.20822,111,"Pastoralist","2015"
"1894",4.4738,6588.73089121639,0.25478,312,"Pastoralist","2015"
"1895",9.94926666666667,1697.30605915473,0.59754,17,"Pastoralist","2015"
"1896",8.89446666666667,3194.23611292936,0.57938,184,"Pastoralist","2015"
"1897",6.10206666666667,7774.0654997181,0.403,333,"Pastoralist","2015"
"1901",4.21506666666667,528.939674337609,0.2729,316,"Pastoralist","2015"
"1903",8.51113333333333,1016.27679553155,0.29544,0,"Ranching","2015"
"1905",6.60586666666667,4832.86385947684,0.30324,60,"Ranching and wildlife","2015"
"1907",7.52893333333333,865.652069114166,0.26848,118,"Ranching and wildlife","2015"
"1908",8.01066666666667,1886.7031614315,0.245,0,"Ranching and wildlife","2015"
"1909",10.4259333333333,772.008303729173,0.24194,0,"Ranching and wildlife","2015"
"1910",7.51573333333333,2291.15017713885,0.28418,0,"Ranching and wildlife","2015"
"1911",10.9402,1753.96523624904,0.3396,0,"Wildlife only","2015"
"1912",6.47006666666667,6611.22340364989,0.26642,0,"Ranching and wildlife","2015"
"1913",5.5348,11578.2958404998,0.23866,8,"Ranching and wildlife","2015"
"1919",4.802,1705.86061674336,0.30176,341,"Ranching","2015"
"1923",4.60146666666667,3808.09158624962,0.26428,305,"Pastoralist","2015"
"1924",7.12733333333333,132.062974568065,0.32398,302,"Ranching and wildlife","2015"
"1925",8.94546666666667,1623.8274883231,0.30804,28,"Ranching","2015"
"1927",8.03806666666667,1698.86224458391,0.26964,2,"Ranching and wildlife","2015"
"1930",9.10673333333333,5982.78679606713,0.28528,54,"Ranching and wildlife","2015"
"1931",7.16633333333333,8695.56565518312,0.29246,0,"Ranching and wildlife","2015"
"1932",5.30093333333333,8589.47851515843,0.26254,244,"Ranching and wildlife","2015"
"1933",7.78906666666667,8287.75422096037,0.2612,0,"Ranching and wildlife","2015"
"1934",6.28026666666667,3476.75148130248,0.26854,62,"Ranching and wildlife","2015"
"1935",8.20106666666667,1251.87667067084,0.29802,0,"Ranching and wildlife","2015"
"1936",6.7262,6232.34611233723,0.30908,217,"Ranching and wildlife","2015"
"1937",5.7244,2120.89387263244,0.31684,234,"Ranching","2015"
"1938",5.3818,1737.09692663077,0.30342,310,"Ranching","2015"
"1942",5.1236,375.311258941321,0.27508,308,"Pastoralist","2015"
"1944",8.19393333333333,2326.54718991317,0.31134,0,"Ranching and wildlife","2015"
"1945",9.00773333333333,247.680950244907,0.30912,3,"Ranching and wildlife","2015"
"1946",7.5938,2440.55737653963,0.30474,0,"Ranching and wildlife","2015"
"1947",8.2014,1553.03658884077,0.32902,28,"Ranching","2015"
"1948",5.96906666666667,1991.81164643677,0.26286,99,"Pastoralist","2015"
"1950",7.74886666666667,4203.12953075113,0.39028,331,"Ranching and wildlife","2015"
"1951",8.2356,4003.81127785083,0.29714,0,"Ranching and wildlife","2015"
"1957",6.742,3800.5550227986,0.26104,29,"Ranching and wildlife","2015"
"1958",7.11353333333333,206.342752554708,0.2937,186,"Ranching and wildlife","2015"
"1960",6.9856,4027.67064265034,0.29246,562,"Pastoralist","2015"
"1961",4.72646666666667,6714.87541512124,0.26702,845,"Pastoralist","2015"
"1966",8.35273333333333,673.096492582818,0.28288,0,"Pastoralist","2015"
"1968",9.25693333333333,2908.27303829903,0.38808,0,"Ranching and wildlife","2015"
"1969",6.26906666666667,2567.79184612245,0.32056,396,"Ranching and wildlife","2015"
"1971",7.88373333333333,2397.91222371203,0.33642,160,"Ranching and wildlife","2015"
"1972",5.24726666666667,3879.71761817952,0.30848,262,"Ranching and wildlife","2015"
"1973",7.67846666666667,277.016624037504,0.29936,134,"Ranching and wildlife","2015"
"1974",8.37886666666667,1312.92064487033,0.27666,0,"Ranching and wildlife","2015"
"1975",3.9856,5935.04004142587,0.29966,499,"Ranching and wildlife","2015"
"1980",6.70353333333333,4693.04691444407,0.26568,35,"Pastoralist","2015"
"1984",6.6936,8366.27391956732,0.3036,195,"Ranching and wildlife","2015"
"1985",5.569,10461.8562452308,0.3057,197,"Ranching and wildlife","2015"
"1986",8.11586666666667,5788.19322271713,0.3016,158,"Ranching and wildlife","2015"
"1987",8.5122,794.523018397555,0.332,116,"Ranching and wildlife","2015"
"1990",8.30206666666667,2100.15900887389,0.28914,0,"Ranching","2015"
"1995",8.79326666666667,5991.45311524601,0.31946,100,"Ranching and wildlife","2015"
"1996",9.293,1490.87315310863,0.30684,0,"Ranching and wildlife","2015"
"1997",10.7427333333333,3199.45732853967,0.3153,158,"Ranching and wildlife","2015"
"2003",11.3556666666667,2353.63054469376,0.3609,0,"Ranching and wildlife","2015"
"2012",10.1462666666667,3412.54169134797,0.4289,114,"Wildlife only","2015"
"2013",10.1509333333333,844.183255162499,0.37834,2,"Wildlife only","2015"
"2015",9.79,2369.81123194899,0.46472,0,"Wildlife only","2015"
"2017",5.92406666666667,1910.31420553157,0.3152,266,"Pastoralist","2016"
"2018",5.89266666666667,5643.95024340595,0.379814285714286,338,"Pastoralist","2016"
"2019",9.36473333333333,6396.6941220903,0.579085714285714,27,"Pastoralist","2016"
"2020",8.69186666666667,2246.32444798916,0.5178,198,"Pastoralist","2016"
"2021",9.82166666666667,4065.81983550371,0.462657142857143,0,"Ranching and wildlife","2016"
"2024",3.73426666666667,2961.86714043769,0.280714285714286,485,"Pastoralist","2016"
"2025",5.44806666666667,4932.11991089598,0.324785714285714,212,"Pastoralist","2016"
"2026",3.8284,4643.02230795503,0.374214285714286,640,"Pastoralist","2016"
"2027",7.8044,8648.30609747132,0.538207142857143,185,"Pastoralist","2016"
"2028",8.51226666666667,6757.81982227565,0.551671428571429,129,"Pastoralist","2016"
"2029",9.3884,3027.32275307541,0.4409,24,"Pastoralist","2016"
"2030",9.40066666666667,4629.54736345835,0.431714285714286,63,"Ranching and wildlife","2016"
"2031",10.4103333333333,917.085947327378,0.383728571428571,0,"Wildlife only","2016"
"2033",6.6806,6573.6170531956,0.2765,177,"Pastoralist","2016"
"2034",7.1296,9343.68887355516,0.3098,8,"Pastoralist","2016"
"2035",5.3226,4781.6455761532,0.354728571428571,410,"Pastoralist","2016"
"2036",7.42826666666667,2739.70323203253,0.408071428571429,238,"Pastoralist","2016"
"2039",8.34446666666667,8861.73465144797,0.489814285714286,49,"Pastoralist","2016"
"2041",7.72433333333333,4031.85433795826,0.445242857142857,317,"Ranching and wildlife","2016"
"2042",10.1866666666667,66.9505735740588,0.408535714285714,0,"Wildlife only","2016"
"2047",6.24393333333333,6429.66300281072,0.399335714285714,195,"Pastoralist","2016"
"2048",9.3638,3005.22758989121,0.476485714285714,50,"Pastoralist","2016"
"2049",9.95026666666667,4080.69336721052,0.552314285714286,0,"Wildlife only","2016"
"2050",10.3965333333333,2307.26362292303,0.553428571428571,0,"Wildlife only","2016"
"2051",9.3308,3822.3239692406,0.513171428571429,52,"Wildlife only","2016"
"2052",4.8258,7777.75458748739,0.434314285714286,555,"Pastoralist","2016"
"2053",4.62793333333333,3566.13023960522,0.412685714285714,596,"Pastoralist","2016"
"2054",6.5894,2374.63496518487,0.4192,372,"Pastoralist","2016"
"2055",8.43826666666667,1121.97108218852,0.353514285714286,66,"Pastoralist","2016"
"2056",6.11353333333333,5178.87405238096,0.290285714285714,195,"Pastoralist","2016"
